price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,manufacturer
18488,2014,ford f-150,good,,gas,104906.0,automatic,truck,blue,0,ford
15674,2017,chevrolet equinox,good,,gas,51276.0,automatic,SUV,silver,0,chevrolet
14999,2013,ford f-150,good,6.0,gas,52520.0,automatic,truck,white,1.0,ford
7999,2013,ford focus,good,4.0,gas,127230.0,automatic,sedan,red,0,ford
9877,2010,toyota corolla,good,4.0,gas,153510.0,automatic,sedan,white,0,toyota
16999,2003,chevrolet silverado 2500hd,good,,gas,238986.0,automatic,truck,white,1.0,chevrolet
7999,2007,honda accord,good,4.0,gas,,automatic,sedan,color_unknown,0,honda
8850,2017,nissan versa,good,4.0,gas,31501.0,automatic,sedan,white,0,nissan
24900,2016,chevrolet silverado 1500,excellent,8.0,gas,32000.0,automatic,truck,silver,1.0,chevrolet
3900,2016,ford explorer,excellent,6.0,gas,52000.0,automatic,SUV,blue,0,ford
2500,0,nissan rogue,excellent,4.0,gas,25600.0,automatic,SUV,black,0,nissan
32000,2016,gmc yukon,good,8.0,gas,,automatic,SUV,black,1.0,gmc
2700,2016,honda civic,excellent,4.0,gas,27000.0,automatic,sedan,white,0,honda
13500,2012,gmc sierra 1500,excellent,8.0,gas,143000.0,automatic,truck,silver,0,gmc
12750,2011,gmc sierra 2500hd,good,8.0,gas,226000.0,automatic,truck,white,1.0,gmc
9500,2015,nissan altima,excellent,4.0,gas,84000.0,automatic,sedan,red,0,nissan
6500,2012,dodge grand caravan,good,6.0,gas,119156.0,automatic,mini-van,color_unknown,0,dodge
3000,2016,nissan rogue,excellent,4.0,gas,58000.0,automatic,SUV,blue,0,nissan
600,1999,toyota camry le,salvage,4.0,gas,216348.0,automatic,sedan,white,0,toyota
2500,2016,honda civic,excellent,,gas,46000.0,automatic,sedan,black,0,honda
2900,2016,honda civic,excellent,4.0,gas,18000.0,automatic,sedan,grey,0,honda
5500,2017,ford explorer,excellent,6.0,gas,25000.0,automatic,SUV,grey,1.0,ford
11900,2005,ford f250 super duty,good,8.0,diesel,119358.0,automatic,truck,blue,0,ford
11745,2011,chevrolet silverado 1500,excellent,8.0,gas,,automatic,truck,white,0,chevrolet
30000,2015,jeep wrangler unlimited,excellent,6.0,gas,13365.0,automatic,SUV,white,1.0,jeep
15250,2011,ford f-150,excellent,8.0,gas,97000.0,automatic,truck,grey,1.0,ford
2200,1995,ford f250 super duty,good,,gas,149963.0,automatic,truck,orange,0,ford
2800,2002,honda accord,fair,6.0,gas,211000.0,automatic,sedan,color_unknown,0,honda
9700,2000,toyota 4runner,excellent,6.0,gas,200116.0,automatic,SUV,color_unknown,1.0,toyota
10000,1995,chevrolet corvette,good,8.0,gas,127807.0,automatic,coupe,color_unknown,0,chevrolet
4500,2009,jeep liberty,good,6.0,gas,171000.0,automatic,SUV,black,1.0,jeep
25000,2009,ford f-250 super duty,excellent,8.0,diesel,,automatic,truck,black,1.0,ford
11295,2015,nissan altima,excellent,4.0,gas,80148.0,automatic,sedan,color_unknown,0,nissan
500,2004,toyota corolla,like new,4.0,gas,226980.0,automatic,sedan,color_unknown,0,toyota
5900,2007,ram 2500,good,8.0,gas,229000.0,automatic,pickup,white,1.0,ram
13000,2004,chevrolet corvette,good,8.0,gas,85104.0,automatic,convertible,blue,0,chevrolet
4995,2004,honda accord,excellent,,gas,176722.0,automatic,sedan,blue,0,honda
9200,2017,nissan sentra,excellent,4.0,gas,12000.0,automatic,sedan,grey,0,nissan
5999,2007,chrysler 300,excellent,6.0,gas,122000.0,automatic,sedan,grey,0,chrysler
6000,2005,subaru outback,excellent,4.0,gas,148000.0,automatic,wagon,blue,0,subaru
5500,2006,ford f150,excellent,8.0,gas,,automatic,truck,white,0,ford
12995,2009,chevrolet suburban,excellent,8.0,gas,157976.0,automatic,SUV,white,1.0,chevrolet
8000,2003,gmc yukon,good,8.0,gas,,automatic,SUV,grey,1.0,gmc
15800,2009,gmc sierra 1500,excellent,8.0,gas,150000.0,automatic,truck,white,0,gmc
4000,2005,honda pilot,excellent,6.0,gas,167000.0,automatic,SUV,red,1.0,honda
17999,1996,chevrolet corvette,excellent,8.0,gas,30469.0,manual,convertible,color_unknown,0,chevrolet
19995,2012,chevrolet tahoe,good,8.0,gas,129516.0,automatic,SUV,color_unknown,1.0,chevrolet
2999,2003,ford focus,good,,gas,,automatic,sedan,red,0,ford
2999,2004,volkswagen jetta,good,4.0,gas,149000.0,manual,sedan,silver,0,volkswagen
1900,1999,ford ranger,excellent,6.0,gas,191135.0,automatic,truck,yellow,1.0,ford
5999,2002,bmw x5,excellent,6.0,gas,153000.0,automatic,SUV,white,1.0,bmw
6999,2006,acura tl,excellent,6.0,gas,169269.0,automatic,sedan,white,0,acura
8600,2012,ford mustang,excellent,6.0,gas,126000.0,automatic,coupe,black,0,ford
7997,2009,gmc yukon,excellent,8.0,gas,,automatic,SUV,white,1.0,gmc
28000,2017,chevrolet silverado,like new,8.0,gas,53000.0,automatic,truck,white,1.0,chevrolet
10977,2015,nissan rogue,excellent,4.0,gas,,automatic,SUV,grey,0,nissan
25000,2015,chevrolet silverado,good,8.0,gas,150000.0,automatic,truck,white,1.0,chevrolet
4000,2002,ford escape,good,6.0,gas,98000.0,automatic,SUV,silver,1.0,ford
16600,1975,chevrolet corvette,excellent,8.0,gas,75000.0,manual,coupe,color_unknown,0,chevrolet
18400,1975,chevrolet corvette,excellent,8.0,gas,18000.0,automatic,coupe,orange,0,chevrolet
12500,2017,subaru impreza,like new,4.0,gas,25000.0,automatic,wagon,grey,1.0,subaru
44900,2017,gmc sierra 2500hd,good,8.0,diesel,23455.0,automatic,pickup,color_unknown,1.0,gmc
8900,0,ford fusion,excellent,4.0,gas,40062.0,automatic,sedan,white,1.0,ford
5900,2013,nissan altima,good,4.0,gas,57075.0,automatic,sedan,white,0,nissan
8875,2012,toyota prius,good,4.0,gas,129843.0,automatic,hatchback,color_unknown,0,toyota
18875,2015,ford explorer,good,6.0,gas,83823.0,automatic,SUV,white,0,ford
6975,2018,nissan sentra,good,4.0,gas,34611.0,automatic,sedan,color_unknown,0,nissan
34275,2018,jeep wrangler,good,6.0,gas,27403.0,automatic,SUV,black,1.0,jeep
11675,2012,gmc acadia,good,6.0,gas,113417.0,automatic,SUV,white,1.0,gmc
24995,2016,subaru outback,good,6.0,gas,32889.0,automatic,SUV,grey,1.0,subaru
11375,2012,toyota sienna,good,6.0,gas,135907.0,automatic,van,silver,0,toyota
4700,0,kia soul,good,,gas,,manual,sedan,white,0,kia
29000,2015,toyota tacoma,excellent,,gas,64000.0,automatic,truck,color_unknown,1.0,toyota
15900,2011,jeep wrangler,good,6.0,gas,163943.0,automatic,SUV,black,1.0,jeep
14700,2017,nissan altima,excellent,4.0,gas,,automatic,sedan,black,0,nissan
4975,2010,ford explorer,good,6.0,gas,55486.0,automatic,SUV,blue,1.0,ford
5500,2001,nissan frontier,good,6.0,gas,125000.0,manual,pickup,black,1.0,nissan
8950,2011,toyota camry,good,6.0,gas,,automatic,sedan,black,0,toyota
19500,2010,ford f-150,good,8.0,gas,64200.0,automatic,truck,custom,1.0,ford
24998,2006,chevrolet silverado 2500hd,excellent,8.0,diesel,181787.0,automatic,truck,black,1.0,chevrolet
6995,2011,nissan rogue,excellent,4.0,gas,118802.0,automatic,SUV,blue,1.0,nissan
5995,2014,ford focus,excellent,4.0,gas,87654.0,automatic,hatchback,color_unknown,0,ford
5495,2005,honda cr-v,good,4.0,gas,,automatic,SUV,silver,0,honda
5495,2009,honda accord,good,4.0,gas,118791.0,automatic,sedan,black,0,honda
9500,0,nissan maxima,like new,6.0,gas,105000.0,automatic,sedan,white,0,nissan
6500,1996,chevrolet corvette,good,8.0,gas,114300.0,automatic,coupe,red,0,chevrolet
27995,2017,chevrolet silverado 1500,excellent,8.0,gas,72965.0,automatic,truck,black,1.0,chevrolet
11995,2005,toyota tacoma,excellent,,gas,167523.0,manual,truck,color_unknown,1.0,toyota
8995,2012,honda accord,excellent,4.0,gas,112713.0,automatic,sedan,red,0,honda
10995,2007,chevrolet tahoe,good,8.0,gas,162999.0,automatic,SUV,grey,1.0,chevrolet
11995,2012,chevrolet suburban,good,8.0,gas,163100.0,automatic,SUV,color_unknown,1.0,chevrolet
19500,2014,ford f-150,excellent,6.0,gas,95000.0,automatic,truck,blue,1.0,ford
8600,2013,kia sorento,good,4.0,gas,110367.0,automatic,SUV,blue,1.0,kia
5995,2004,bmw x5,excellent,6.0,gas,,automatic,SUV,color_unknown,1.0,bmw
8290,2011,hyundai sonata,excellent,4.0,gas,66501.0,automatic,sedan,silver,0,hyundai
8950,2011,toyota camry,good,4.0,gas,133018.0,automatic,sedan,red,0,toyota
6995,2012,dodge grand caravan,good,6.0,gas,160501.0,automatic,mini-van,black,0,dodge
13990,2013,ram 1500,excellent,8.0,gas,,automatic,truck,blue,1.0,ram
14995,0,chevrolet camaro,excellent,8.0,gas,95000.0,automatic,coupe,color_unknown,0,chevrolet
14900,2008,jeep wrangler,good,6.0,gas,149167.0,automatic,SUV,custom,1.0,jeep
4800,2004,toyota sienna,excellent,6.0,gas,143000.0,automatic,van,silver,0,toyota
22975,2012,ram 2500,excellent,6.0,diesel,119546.0,automatic,pickup,white,1.0,ram
9500,2005,jeep wrangler,excellent,6.0,gas,151000.0,automatic,SUV,silver,1.0,jeep
20000,2016,ram 1500,excellent,8.0,gas,,automatic,truck,blue,0,ram
5950,2015,ford focus,like new,4.0,gas,36000.0,automatic,hatchback,silver,0,ford
2700,2000,ford mustang,good,6.0,gas,140000.0,manual,coupe,red,0,ford
1,2014,chevrolet camaro,excellent,6.0,gas,71310.0,automatic,coupe,color_unknown,0,chevrolet
288,2018,nissan altima,excellent,4.0,gas,40277.0,automatic,sedan,silver,0,nissan
11500,2009,chevrolet silverado 2500hd,good,,gas,170000.0,automatic,truck,color_unknown,1.0,chevrolet
700,2000,ford focus,fair,4.0,gas,221000.0,manual,sedan,blue,0,ford
5725,2004,toyota corolla,good,4.0,gas,103889.0,automatic,sedan,silver,0,toyota
5890,2004,chevrolet suburban,good,8.0,gas,136801.0,automatic,SUV,blue,0,chevrolet
22975,0,ram 2500,excellent,6.0,diesel,119546.0,automatic,pickup,white,1.0,ram
9950,2009,bmw x5,excellent,6.0,gas,105621.0,automatic,SUV,silver,1.0,bmw
3150,2003,gmc sierra 1500,good,8.0,gas,163000.0,automatic,pickup,red,0,gmc
7995,2008,chevrolet silverado,good,6.0,gas,146000.0,automatic,pickup,white,0,chevrolet
5950,2007,honda accord,excellent,4.0,gas,95804.0,other,sedan,color_unknown,0,honda
8900,2015,ford explorer,good,6.0,gas,,automatic,SUV,black,1.0,ford
21900,2017,jeep wrangler unlimited,good,6.0,gas,37873.0,manual,SUV,blue,1.0,jeep
4998,0,toyota corolla,good,,gas,44442.0,automatic,sedan,grey,0,toyota
4975,2014,toyota corolla,good,4.0,gas,86722.0,manual,sedan,silver,0,toyota
3995,2011,nissan versa,good,4.0,gas,98783.0,manual,sedan,black,0,nissan
4995,2013,hyundai elantra,good,4.0,gas,65557.0,automatic,sedan,grey,0,hyundai
14900,2017,nissan frontier,good,6.0,gas,25462.0,automatic,pickup,grey,1.0,nissan
4750,2011,chrysler 200,good,6.0,gas,42446.0,automatic,sedan,blue,0,chrysler
6995,2011,toyota sienna,good,4.0,gas,124200.0,automatic,mini-van,color_unknown,0,toyota
7850,2016,dodge grand caravan,good,6.0,gas,56635.0,automatic,mini-van,grey,0,dodge
12900,2017,nissan frontier,good,6.0,gas,34096.0,automatic,pickup,black,1.0,nissan
4995,2006,chrysler 300,good,6.0,gas,160270.0,automatic,sedan,color_unknown,0,chrysler
14995,2014,chrysler town & country,good,6.0,gas,67586.0,automatic,mini-van,color_unknown,0,chrysler
8950,0,ford focus se,excellent,4.0,gas,63380.0,automatic,sedan,white,0,ford
8995,2014,chevrolet equinox,excellent,6.0,gas,178490.0,automatic,SUV,silver,1.0,chevrolet
14200,2009,jeep wrangler,good,8.0,gas,,automatic,SUV,color_unknown,1.0,jeep
5000,2008,volkswagen passat,excellent,4.0,gas,91600.0,automatic,sedan,silver,0,volkswagen
7995,2012,kia soul,good,4.0,gas,69910.0,automatic,sedan,white,0,kia
47995,2018,jeep wrangler unlimited,good,6.0,gas,22824.0,manual,SUV,black,1.0,jeep
14813,2016,toyota corolla,good,4.0,gas,65139.0,automatic,sedan,black,0,toyota
12599,2011,ford edge,good,6.0,gas,,automatic,sedan,silver,1.0,ford
19999,2012,ram 1500,excellent,8.0,gas,,automatic,pickup,silver,1.0,ram
16499,2014,jeep cherokee,excellent,6.0,gas,117357.0,automatic,SUV,blue,1.0,jeep
1000,2008,ford f150,salvage,8.0,gas,285000.0,automatic,pickup,white,0,ford
11500,2011,chevrolet silverado 1500,good,8.0,gas,,automatic,pickup,blue,0,chevrolet
9495,2016,kia soul,excellent,4.0,gas,108761.0,manual,sedan,grey,0,kia
4675,2007,toyota prius,good,4.0,hybrid,213211.0,automatic,hatchback,custom,0,toyota
2025,0,chevrolet tahoe,good,8.0,gas,151000.0,automatic,SUV,color_unknown,1.0,chevrolet
11000,2012,ford f-150,good,,gas,,automatic,truck,white,1.0,ford
13500,2004,gmc sierra 2500hd,excellent,8.0,gas,177000.0,automatic,truck,grey,1.0,gmc
4000,1996,ram 2500,good,,gas,170000.0,automatic,pickup,color_unknown,1.0,ram
5500,2005,ram 2500,good,8.0,gas,211000.0,automatic,pickup,white,1.0,ram
14088,2014,ford mustang,good,6.0,gas,52779.0,manual,coupe,grey,0,ford
4995,2001,subaru forester,excellent,4.0,gas,109021.0,automatic,SUV,grey,1.0,subaru
3995,2006,volkswagen jetta,excellent,4.0,diesel,271914.0,manual,sedan,grey,0,volkswagen
8995,2009,buick enclave,excellent,6.0,gas,124567.0,automatic,SUV,purple,1.0,buick
14788,2016,nissan sentra,good,4.0,gas,,automatic,sedan,silver,0,nissan
9988,2014,chevrolet cruze,good,4.0,gas,75716.0,automatic,sedan,blue,0,chevrolet
4250,2008,honda odyssey,good,6.0,gas,222235.0,automatic,mini-van,white,0,honda
6000,0,chevrolet corvette,good,8.0,gas,96500.0,manual,coupe,white,0,chevrolet
3995,2001,bmw x5,excellent,8.0,gas,190108.0,automatic,SUV,white,1.0,bmw
18000,2006,ram 3500,good,6.0,diesel,169847.0,automatic,truck,silver,1.0,ram
1500,2001,ford f-150,fair,8.0,gas,,automatic,pickup,red,1.0,ford
4750,2010,honda civic,excellent,4.0,gas,149000.0,automatic,sedan,brown,0,honda
8990,2016,nissan rogue,excellent,4.0,gas,121635.0,automatic,SUV,grey,0,nissan
27000,2015,ram 2500,excellent,8.0,gas,62500.0,automatic,truck,blue,1.0,ram
4290,2005,subaru outback,good,4.0,gas,,automatic,hatchback,silver,1.0,subaru
7500,2007,chevrolet suburban,good,8.0,gas,251285.0,automatic,SUV,color_unknown,1.0,chevrolet
24200,2019,chevrolet camaro lt coupe 2d,good,6.0,gas,11438.0,other,coupe,grey,0,chevrolet
14900,2005,ford f-250,excellent,8.0,gas,79355.0,automatic,pickup,color_unknown,1.0,ford
5000,2000,chevrolet tahoe,good,8.0,gas,,automatic,SUV,silver,1.0,chevrolet
6495,2002,toyota 4runner,excellent,6.0,gas,250398.0,automatic,SUV,color_unknown,1.0,toyota
29667,2013,ford f-150,excellent,8.0,gas,41350.0,automatic,pickup,black,1.0,ford
3800,2002,gmc yukon,good,8.0,gas,202000.0,automatic,SUV,color_unknown,1.0,gmc
34000,2016,chevrolet camaro,new,8.0,gas,3396.0,automatic,coupe,red,0,chevrolet
21900,2013,ford f-250 sd,good,6.0,diesel,243000.0,automatic,truck,white,1.0,ford
8250,0,chevrolet silverado 1500,good,8.0,gas,177000.0,automatic,pickup,white,1.0,chevrolet
38000,2016,ford f250,excellent,,diesel,88100.0,automatic,truck,silver,1.0,ford
18998,2011,ram 3500,good,6.0,diesel,245000.0,automatic,pickup,red,1.0,ram
6990,2012,dodge grand caravan,excellent,6.0,gas,93198.0,automatic,mini-van,red,0,dodge
20500,2016,ram 1500,excellent,8.0,gas,,automatic,pickup,white,1.0,ram
13900,2009,gmc sierra 1500,good,,gas,123000.0,automatic,truck,silver,1.0,gmc
26900,2015,toyota tacoma,excellent,6.0,gas,,automatic,pickup,silver,1.0,toyota
9595,2008,jeep wrangler,like new,6.0,gas,,manual,truck,blue,0,jeep
4695,2007,honda accord,excellent,4.0,gas,140000.0,automatic,coupe,silver,0,honda
13500,2016,hyundai sonata,good,6.0,gas,67000.0,automatic,sedan,blue,0,hyundai
14500,0,ford f-250 sd,good,8.0,gas,185843.0,automatic,truck,black,1.0,ford
3900,2008,toyota corolla,excellent,4.0,gas,,automatic,sedan,brown,0,toyota
30900,2013,gmc sierra 2500hd,good,8.0,diesel,105808.0,automatic,truck,white,1.0,gmc
2900,2008,nissan sentra,good,4.0,gas,159000.0,automatic,sedan,white,0,nissan
3500,2008,ford explorer,like new,6.0,gas,,automatic,SUV,white,1.0,ford
11995,2009,chevrolet silverado 1500,good,8.0,gas,142498.0,automatic,pickup,grey,1.0,chevrolet
10495,2013,toyota camry,excellent,4.0,gas,111337.0,automatic,other,grey,0,toyota
8995,2006,dodge dakota,like new,6.0,gas,50000.0,automatic,truck,black,0,dodge
21195,2014,chevrolet silverado 1500,excellent,8.0,other,,automatic,pickup,red,1.0,chevrolet
8995,2008,dodge dakota,like new,6.0,gas,,automatic,truck,color_unknown,0,dodge
6000,0,toyota prius,excellent,4.0,hybrid,142451.0,automatic,hatchback,white,0,toyota
10995,2013,honda cr-v,excellent,4.0,gas,139857.0,automatic,SUV,brown,0,honda
6995,2011,honda civic lx,excellent,4.0,gas,,automatic,sedan,grey,0,honda
2500,2001,jeep grand cherokee,good,6.0,gas,242688.0,automatic,SUV,color_unknown,1.0,jeep
2650,2006,nissan altima,good,4.0,gas,104000.0,automatic,sedan,brown,0,nissan
2700,2007,ford focus,excellent,4.0,gas,140000.0,automatic,wagon,brown,0,ford
4000,2008,toyota camry,good,4.0,gas,173000.0,automatic,sedan,blue,0,toyota
14900,2014,jeep grand cherokee laredo,good,6.0,gas,30235.0,automatic,SUV,brown,1.0,jeep
6150,2005,ford explorer,good,8.0,gas,111850.0,automatic,SUV,color_unknown,1.0,ford
6300,2003,toyota rav4,excellent,4.0,gas,107.0,automatic,SUV,red,1.0,toyota
3495,2009,dodge grand caravan,good,6.0,gas,187000.0,automatic,mini-van,green,0,dodge
25000,2010,ram 3500,good,6.0,diesel,212762.0,automatic,truck,silver,1.0,ram
19999,2007,ram 3500,good,,diesel,172318.0,automatic,truck,white,1.0,ram
32000,2017,chevrolet silverado,like new,8.0,gas,29613.0,automatic,truck,white,1.0,chevrolet
8500,2000,gmc sierra 1500,good,8.0,gas,161555.0,automatic,truck,color_unknown,1.0,gmc
4900,2007,ford f-150,good,8.0,gas,,automatic,pickup,grey,1.0,ford
2500,2012,nissan altima,fair,4.0,gas,81000.0,automatic,sedan,silver,0,nissan
7995,2012,nissan altima,good,4.0,gas,119000.0,automatic,sedan,black,0,nissan
3900,2008,ford escape,good,4.0,gas,137.0,automatic,SUV,color_unknown,0,ford
5995,2006,ford f250 super duty,excellent,8.0,gas,180000.0,automatic,truck,red,0,ford
16995,2015,jeep wrangler,like new,6.0,gas,120000.0,automatic,truck,color_unknown,1.0,jeep
5495,2011,subaru impreza,like new,,gas,128000.0,manual,sedan,silver,1.0,subaru
4200,2007,toyota camry,good,4.0,gas,,automatic,sedan,grey,0,toyota
9990,2014,ford mustang,excellent,6.0,gas,79435.0,automatic,coupe,black,0,ford
21999,2005,ram 2500,good,6.0,diesel,99784.0,automatic,truck,black,1.0,ram
12495,2018,ford fusion,excellent,4.0,gas,45694.0,automatic,other,grey,0,ford
2500,2003,chevrolet silverado,good,,gas,240000.0,automatic,pickup,color_unknown,1.0,chevrolet
5500,2012,nissan frontier,salvage,6.0,gas,120000.0,automatic,truck,white,1.0,nissan
3700,2003,ford explorer,good,,gas,166479.0,automatic,truck,color_unknown,1.0,ford
6995,2010,honda accord,good,4.0,gas,,automatic,sedan,black,0,honda
6995,2013,ford focus,good,4.0,gas,85742.0,automatic,hatchback,white,0,ford
16900,2013,ford explorer,good,6.0,gas,75239.0,automatic,SUV,color_unknown,1.0,ford
4025,2008,toyota camry,good,4.0,gas,,automatic,sedan,custom,0,toyota
9800,2015,honda civic,excellent,4.0,gas,15000.0,automatic,sedan,black,0,honda
3800,2010,ford fusion,excellent,4.0,gas,170000.0,automatic,sedan,silver,0,ford
19988,2011,jeep wrangler,good,6.0,gas,116049.0,manual,SUV,white,1.0,jeep
4500,0,honda accord,good,6.0,gas,197023.0,automatic,sedan,white,0,honda
11480,2013,chevrolet silverado 1500,good,8.0,gas,200557.0,automatic,truck,color_unknown,1.0,chevrolet
6200,2011,honda civic,good,4.0,gas,,automatic,sedan,grey,0,honda
5400,2008,honda civic,good,4.0,gas,125490.0,automatic,sedan,silver,0,honda
19988,2010,gmc sierra 1500,good,8.0,gas,183917.0,automatic,truck,black,1.0,gmc
2800,2007,hyundai sonata,good,4.0,gas,,automatic,sedan,blue,0,hyundai
6000,2015,nissan versa,excellent,4.0,gas,41223.0,manual,sedan,black,0,nissan
4800,2013,chevrolet cruze,good,4.0,gas,158074.0,automatic,sedan,black,0,chevrolet
46988,2018,ford f-250 sd,good,8.0,gas,18312.0,automatic,truck,white,1.0,ford
15995,2015,chevrolet camaro,excellent,6.0,gas,69683.0,automatic,coupe,grey,0,chevrolet
3499,2010,toyota camry,good,4.0,gas,227456.0,automatic,sedan,red,0,toyota
12900,2017,nissan altima,good,4.0,gas,45096.0,automatic,sedan,silver,0,nissan
5600,2011,chevrolet impala,good,6.0,gas,93209.0,automatic,sedan,color_unknown,0,chevrolet
4500,2011,chevrolet cruze,good,4.0,gas,113893.0,manual,sedan,silver,0,chevrolet
13990,2006,chevrolet silverado 2500hd,excellent,8.0,diesel,175192.0,automatic,pickup,grey,1.0,chevrolet
9700,2004,chevrolet silverado 2500hd,excellent,8.0,gas,147888.0,automatic,truck,blue,1.0,chevrolet
19988,2012,gmc sierra 1500,good,8.0,gas,72314.0,automatic,truck,color_unknown,0,gmc
35988,2016,ford f-350 sd,good,8.0,diesel,182079.0,automatic,truck,black,1.0,ford
3995,2000,ford f-150,good,6.0,gas,142000.0,manual,truck,red,0,ford
5995,2006,ford f-150,good,6.0,gas,,automatic,pickup,white,0,ford
35000,2013,chevrolet silverado,good,8.0,diesel,85000.0,automatic,truck,white,1.0,chevrolet
7800,1997,toyota tacoma,good,6.0,gas,212234.0,automatic,truck,white,1.0,toyota
20000,2008,chrysler town & country,excellent,6.0,gas,73561.0,automatic,mini-van,blue,0,chrysler
17995,2017,ford focus,good,4.0,gas,,manual,hatchback,white,0,ford
7995,2007,ford mustang,good,6.0,gas,115136.0,automatic,coupe,white,0,ford
2000,2007,jeep liberty,fair,8.0,gas,128000.0,automatic,SUV,red,1.0,jeep
8990,2008,chevrolet colorado,excellent,5.0,gas,120477.0,automatic,pickup,black,1.0,chevrolet
